Content,visitor,time
480,2d57a270-6419-4308-ad19-e1340464dcea,2020-10-30 07:00:00.000
1756,48e15ac0-1b5d-4b82-ab3a-bd0af2aac0a4,2020-10-30 07:00:00.000
1756,76729d1a-e195-457f-9142-b0581c76f7b7,2020-10-30 08:00:00.000
1506,590249b9-ce7d-454f-bf0b-db2099e94eee,2020-10-30 08:00:00.000
208,a911ce45-8591-4b69-a861-634103196e84,2020-10-30 07:00:00.000
1506,5c422565-fb98-4b8f-b261-cc8535aefd97,2020-10-30 03:00:00.000
207,8fe5d376-2a8d-4186-8e1e-e17256e88a8d,2020-10-30 03:00:00.000
1858,f0ef1638-2a72-4316-8ff9-5a6d23e8ebe8,2020-10-30 03:00:00.000
1929,fb43c251-ac9f-48af-9494-f8142ceb5991,2020-10-30 08:00:00.000
542,b59772ec-80fe-440e-a45a-def99f6fc841,2020-10-30 07:00:00.000
1798,3d0d1b49-672e-42b0-b97a-331158517e0c,2020-10-30 05:00:00.000
1910,bfdd9439-046c-48ce-b978-63994daa208b,2020-10-30 08:00:00.000
1304,e24fbc8b-3bdc-452e-85df-e0a55c12c107,2020-10-30 08:00:00.000
1756,5d9cb18f-0749-408f-b974-89126e78c3cf,2020-10-30 03:00:00.000
1653,aaee6aec-0eb6-4cde-ba71-5989d11a329b,2020-10-30 03:00:00.000
1912,ceb1e32e-bda6-416e-87b0-95898ef9b94b,2020-10-30 05:00:00.000
752,4fa96825-c9e4-42fa-ae9b-07bd25243129,2020-10-30 03:00:00.000
1599,696d28fa-8ace-4156-a60d-46f8896ddffc,2020-10-30 05:00:00.000
1756,56dd78df-a1cd-496a-aac1-3e1364708d56,2020-10-30 07:00:00.000
1879,36989bf0-bc55-4342-b41d-ee3152ddac0b,2020-10-30 03:00:00.000
1026,165da5c1-554d-4e01-bac5-7ef15e66f162,2020-10-30 03:00:00.000
638,210c6af1-d480-4abf-be82-5aad32a7bfe6,2020-10-30 07:00:00.000
1795,88fd5101-621c-4e7b-8e26-a14222a91bbd,2020-10-30 07:00:00.000
1597,3940c37a-be03-4d25-9871-bcf93bf6d475,2020-10-30 03:00:00.000
492,6e8f62ae-9898-4de1-8c7c-46f36c229d95,2020-10-30 03:00:00.000
1697,e188c6dc-256d-4c4c-84b2-af9cccd561d1,2020-10-30 03:00:00.000
1866,f6fe11d1-4b58-4284-8600-94eb45f4b82c,2020-10-30 05:00:00.000
1567,0cf38ba2-a11d-4ebf-bcdd-73326608f94e,2020-10-30 07:00:00.000
1777,c4221320-c647-4264-88cd-f72962c15033,2020-10-30 08:00:00.000
1,f313a4a7-7f2e-4fda-957f-88375ec06d75,2020-10-30 07:00:00.000
1863,9d931685-740e-4895-b866-2a25a13d50c1,2020-10-30 07:00:00.000
1567,33d60027-bd67-4b32-ae7f-06160932bfb1,2020-10-30 05:00:00.000
1678,7c2063bc-fbd5-4a40-bf29-0c8870602b09,2020-10-30 05:00:00.000
290,5ed2ff6e-2b30-43a2-ab5b-2ba8c413ecbd,2020-10-30 05:00:00.000
1756,afd957e1-df8c-45f9-badf-76fe30164454,2020-10-30 05:00:00.000
1839,76751752-6241-4f23-82dd-055c2f193d8e,2020-10-30 05:00:00.000
1756,34d68668-1dea-411a-8d77-32c45a6de19b,2020-10-30 05:00:00.000
1756,2cb122ca-8251-40a0-bdff-9a01c1460e93,2020-10-30 05:00:00.000
1284,f2f0be36-0b21-40a2-bd73-352591c5d301,2020-10-30 05:00:00.000
1763,4c012bf3-fda7-425e-890b-cc523eedfc7f,2020-10-30 05:00:00.000
777,a1ad7297-7ff5-4df6-8744-2fac0757d888,2020-10-30 05:00:00.000
849,ca45fdcc-ff50-43a5-8a88-de55a28466c4,2020-10-30 05:00:00.000
1619,72e35fa5-20dd-4cea-98b1-981357c708ec,2020-10-30 05:00:00.000
1589,e760d02a-8268-420b-933f-a4e86b4688c8,2020-10-30 05:00:00.000
280,0a807140-7b5b-4456-be28-5031c3ff3abc,2020-10-30 05:00:00.000
1795,17d6f45e-a39d-4463-a6e8-f270b9df58e0,2020-10-30 20:00:00.000
781,3b6fd191-3c61-4e40-ba73-754e73ec2727,2020-10-30 19:00:00.000
1648,a3ee27af-dd9d-492a-ba4e-01a6a5581955,2020-10-30 20:00:00.000
832,2c7c2fc3-7384-4377-b526-63ba3b5a0999,2020-10-30 20:00:00.000
30,322c9baf-3aaf-441c-8e96-6e7d8004d9c6,2020-10-30 19:00:00.000
913,bd43dbb9-fe4d-4e74-b3cd-c131bd697be6,2020-10-30 19:00:00.000
1661,aa6aab83-65c9-49a1-9753-722b1f417bff,2020-10-30 20:00:00.000
1758,ab9371c6-cbdc-47cf-9151-d2324f9de558,2020-10-30 19:00:00.000
1922,7c673fb0-40fb-4beb-bb05-cccf69fd1fb2,2020-10-30 19:00:00.000
1433,ebf454eb-d3e1-468b-8d46-eb88e35c0ba2,2020-10-30 19:00:00.000
79,b54c6ff5-258c-4b30-ae48-6d7c8f4df784,2020-10-30 17:00:00.000
1081,880d3456-760a-44c2-bac0-bac3d1ba86fb,2020-10-30 17:00:00.000
238,b5b4900a-a7ec-4ad8-9ab8-29c7b0108fc6,2020-10-30 17:00:00.000
1847,fe053917-a5c6-4500-93ae-dc9dc5a223c4,2020-10-30 22:00:00.000
764,aa54c1e4-5ab7-478d-af18-2e3c9bfd23c9,2020-10-30 19:00:00.000
1501,69e1e583-b7c0-4087-b757-b10fdcbf32ac,2020-10-30 17:00:00.000
1850,f6f4a1ce-cd0b-4dee-84ea-06f5b6639ab1,2020-10-30 18:00:00.000
1712,12667527-df61-4f73-81c9-b9918a7053bf,2020-10-30 17:00:00.000
1512,c41b5d83-c5a7-468e-b38e-4942b77a1b8a,2020-10-30 21:00:00.000
710,192f93ff-f446-4185-8ef7-f9c5ddb88ca3,2020-10-30 17:00:00.000
839,687c2e27-3501-4afc-a863-0c9e3f4eb267,2020-10-30 23:00:00.000
840,69e1e583-b7c0-4087-b757-b10fdcbf32ac,2020-10-30 18:00:00.000
1756,6661be94-39ae-4f81-8697-b33b8c37d410,2020-10-30 18:00:00.000
1756,173c0696-b776-4b50-89e3-df7094d263ed,2020-10-30 18:00:00.000
1871,090944b2-d36f-44b3-a658-53ec20946f33,2020-10-30 17:00:00.000
1795,f4c8665d-e652-48f9-8401-2238ee03179f,2020-10-30 17:00:00.000
1855,8760dd91-81a1-4d42-b1b5-b1c81cb3b4a2,2020-10-30 23:00:00.000
1795,52891787-52fe-4843-9521-58b874419713,2020-10-31 01:00:00.000
781,7aec0f95-74f3-49ef-8f42-57a7e9accee9,2020-10-30 17:00:00.000
1795,758da2fe-c9b4-4a84-8378-95a0f0314b2f,2020-10-30 22:00:00.000
1927,f3019b7d-d57f-4f86-b626-bcae2a32682a,2020-10-30 17:00:00.000
1758,da96974e-a601-4b45-9dca-6596b094f8bb,2020-10-31 01:00:00.000
781,3275b6ac-7892-4d1a-a262-c4216269b6e5,2020-10-30 21:00:00.000
781,71c12afe-17e3-4453-95c1-e53089518157,2020-10-30 17:00:00.000
303,7ddf3ad6-2794-476f-a938-cf1baee28725,2020-10-30 18:00:00.000
217,7ddf3ad6-2794-476f-a938-cf1baee28725,2020-10-30 18:00:00.000
1836,392177ea-dd46-4e2a-94a7-a69d2ed278c3,2020-10-30 18:00:00.000
781,ca44e511-b26b-4058-b4f1-f3ba07915731,2020-10-30 18:00:00.000
1506,da2eecc9-6365-449c-a145-5e0abb911a7f,2020-10-30 22:00:00.000
842,ba580939-58a1-4fbf-a724-c4ca6c79f5b8,2020-10-30 17:00:00.000
706,5393f2a5-37cf-4742-9b37-b6e82e98dc4c,2020-10-30 21:00:00.000
426,82121f92-c385-4d91-9d67-9854a884b01e,2020-10-30 17:00:00.000
264,c6b83d16-8bc4-489e-960a-271834da0473,2020-10-30 17:00:00.000
1927,8ceeab51-476d-434d-93b1-40c13d25ac98,2020-10-30 22:00:00.000
1395,0ece92c5-44a8-408f-b010-c5c8e4b1461f,2020-10-30 17:00:00.000
1795,e9bc9b50-a1fc-42e8-8c2e-9202056b41db,2020-10-30 17:00:00.000
284,f3b9ad2f-18b8-4049-95f3-bfde24bced5e,2020-10-30 17:00:00.000
700,4b05299d-efb7-4d41-8fda-f4e6216efe43,2020-10-30 21:00:00.000
1238,a7ce5085-ceac-4d8d-b2d9-50c69d752d75,2020-10-30 21:00:00.000
1758,9404eeef-20c1-451f-b073-1c182dc358c4,2020-10-30 23:00:00.000
1187,3d03491e-af51-4344-96b2-c34511c5446c,2020-10-30 17:00:00.000
781,d33137e0-f71d-4819-95d3-6729e7451f4b,2020-10-30 23:00:00.000
1795,d6e07b2f-fe02-4018-b37c-e897f31995f2,2020-10-31 01:00:00.000
1916,914b927c-61bc-4bfd-858e-0a3d9529b8e1,2020-10-31 01:00:00.000
1836,6ed18071-586f-496f-9e96-15d63db9c6d1,2020-10-31 02:00:00.000
883,dcbf137f-a175-408f-aba6-43277420b540,2020-10-30 10:00:00.000
1922,c4d07703-0ce5-4362-aa7c-a74d552411d5,2020-10-30 23:00:00.000
781,bae28286-c00a-420e-805d-2249aecf8001,2020-10-31 01:00:00.000
781,68d3efcd-9bcc-4e9e-82a6-3a609fbc74f8,2020-10-31 00:00:00.000
1928,00b96c96-7449-4d60-bfd5-400a6dcd184f,2020-10-31 01:00:00.000
273,5ebb086d-1929-4035-8c2c-aff890f6d814,2020-10-31 00:00:00.000
781,4aa145a7-f637-429d-a4ec-7d721edde2b6,2020-10-30 23:00:00.000
1795,1fb021a5-24e7-47a7-b4a2-a330e2f6f3cc,2020-10-31 00:00:00.000
845,ea46aa90-5a71-4b56-8903-c9b600089988,2020-10-30 12:00:00.000
1756,3f3bc066-e48d-45af-8a8e-ae2cd1462968,2020-10-30 12:00:00.000
1122,723f6745-bb79-475a-aca8-91a22b54845b,2020-10-30 12:00:00.000
440,17f4628a-23d8-4284-a6e2-8ecbfac9f977,2020-10-30 12:00:00.000
1716,f3886b59-acbf-491e-8cb8-e0fc6729bff3,2020-10-30 23:00:00.000
932,a86b3240-3f04-4a04-8d49-bae07bf0f452,2020-10-30 12:00:00.000
1767,0b7fc863-afe9-4ff1-9117-d407d136bf42,2020-10-31 01:00:00.000
1756,32035228-deb1-4987-adb3-2a801a7a9f4d,2020-10-31 02:00:00.000
1506,e7dcfa20-6e90-4919-aa94-d378e0fb36e0,2020-10-31 01:00:00.000
1659,dd443874-1629-43c4-ae2a-4af36bb1b0ba,2020-10-31 01:00:00.000
1433,59112c54-9c26-46a0-bc23-edb72aa99d86,2020-10-31 02:00:00.000
781,2657ec9c-d717-4e73-a536-f137083e67dc,2020-10-31 02:00:00.000
194,f811c625-a892-4d98-adc2-fcecff171418,2020-10-31 01:00:00.000
1726,242032a9-722e-48b8-b53d-4a5d90a50a52,2020-10-30 10:00:00.000
478,9ec402cd-5fdc-48a2-95ad-d0337c86f57b,2020-10-30 10:00:00.000
1767,d9a620bd-d353-4420-bbe3-5daab84195b2,2020-10-30 12:00:00.000
1756,a1759f9e-9298-45ba-9409-3f8cc168175c,2020-10-31 01:00:00.000
781,46272a7b-7b42-4fbb-b555-29cc1e8e2f1f,2020-10-31 02:00:00.000
1756,74ab088a-1da1-4057-8faf-ac416b50a3c0,2020-10-30 12:00:00.000
23,8d906373-01b1-4f8e-8508-514fef21fe3e,2020-10-31 02:00:00.000
1599,d37d0fa8-6ee0-4d9e-b686-760372fa197e,2020-10-31 01:00:00.000
1749,e10f82dc-f9e4-4d04-aa6f-a8efccc56e7c,2020-10-31 01:00:00.000
1758,020c3948-79d6-4741-8583-eb88a5da609a,2020-10-31 01:00:00.000
1795,4891a0c2-2dfd-4835-bca3-e1c8d5a90501,2020-10-30 12:00:00.000
1801,7455216c-b017-421e-bf47-431214942614,2020-10-31 02:00:00.000
99,f1e8be52-ac2e-41ab-b3e5-d0a8c44a00d7,2020-10-30 23:00:00.000
1756,a79ac4bb-c519-4079-bfb9-ae06a9e65e6a,2020-10-31 02:00:00.000
1912,c26d3412-d1d7-4ce5-9a54-5d038ad2b28e,2020-10-31 01:00:00.000
1838,68abb257-3f3e-4cb3-829a-415847cc7ec0,2020-10-31 01:00:00.000
839,6409d081-52fa-40ec-96ee-2336fb9dee7c,2020-10-30 10:00:00.000
1506,d1815a7e-f71d-4fc1-938c-bfd9092e2b8d,2020-10-30 12:00:00.000
1795,feb0c35f-d3a7-47f9-811a-027aaf0a8c35,2020-10-30 23:00:00.000
1838,d937c3ac-59e8-487c-a3d4-74f0b6d8cec8,2020-10-31 02:00:00.000
187,0775138e-a592-4d0f-af2c-5a484feac345,2020-10-31 02:00:00.000
1756,4ef5ac19-0d52-4101-a551-3f431fcb7658,2020-10-31 02:00:00.000
1429,8064dd84-c0fb-4f5d-8140-3cc766d87cde,2020-10-31 02:00:00.000
39,8760dd91-81a1-4d42-b1b5-b1c81cb3b4a2,2020-10-31 00:00:00.000
1782,fa1d2c43-85d1-44d0-925d-c66cf197bbc3,2020-10-31 00:00:00.000
781,1d9c72d2-27c8-4b7f-9f87-a07b75e84dbb,2020-10-30 23:00:00.000
781,a744ceb8-e796-4c36-a9ed-309da7d6765f,2020-10-30 23:00:00.000
485,b560f22f-6373-4799-a217-813c5283c1d5,2020-10-31 02:00:00.000
1853,e690eeae-8277-459f-b1e4-f51bf7fa6d2a,2020-10-31 00:00:00.000
1239,6035d1b8-b43b-49b3-b81c-9b5d35c110e3,2020-10-31 00:00:00.000
1428,e1a612c3-3ef1-4299-b141-96c6440881fe,2020-10-31 02:00:00.000
781,f056ac71-32b4-433d-88f9-b48480684ee3,2020-10-31 02:00:00.000
781,aa91e486-359a-4b26-a4c6-0da80b758df7,2020-10-31 02:00:00.000
956,349c0ea3-4baa-4ee0-9459-88882860884f,2020-10-30 23:00:00.000
1716,9be71839-ae4a-4534-b0a1-8aaf1638d0d8,2020-10-31 02:00:00.000
1795,c3a825d7-385d-4772-b3fa-aaa1b7291c5e,2020-10-31 02:00:00.000
1756,a1120d97-0bcd-4bd3-ab6a-10ee3f1fd0b5,2020-10-31 01:00:00.000
857,80cd67d0-b57d-4967-9df9-755868307293,2020-10-31 02:00:00.000
781,4da210c4-7cd4-4966-a93e-8f8362b21e1f,2020-10-30 10:00:00.000
839,aa996fb9-e466-45ec-ba3f-79f897f2e694,2020-10-30 12:00:00.000
1836,72e26714-b2e6-4a2b-a522-3ac03061739a,2020-10-30 12:00:00.000
781,34c9d377-8b2f-489e-aeda-315ac77d02c4,2020-10-31 00:00:00.000
682,20bea379-7072-414b-8c6b-1a816269933b,2020-10-31 02:00:00.000
1436,40e78313-4aff-439c-926e-282558a3d7f5,2020-10-31 02:00:00.000
881,928962fa-140c-4844-881d-cd617e906d49,2020-10-30 23:00:00.000
1795,80922845-6951-49ff-bae0-cd722336e666,2020-10-31 01:00:00.000
548,d1acf26a-6389-4e7e-9457-6eaa84936a8c,2020-10-31 02:00:00.000
1619,45d7b814-62b4-453a-83bf-d02767f58dc9,2020-10-31 01:00:00.000
781,e3cab562-79cb-40f9-870d-fc1626a012b9,2020-10-30 23:00:00.000
1020,fd278c27-b241-4946-84e6-25ca89ddc23c,2020-10-31 02:00:00.000
700,92306b76-601a-4d57-be6c-fe960d179f6c,2020-10-30 10:00:00.000
202,35649ec0-5a3a-44b0-8193-4ab7c94d9612,2020-10-30 12:00:00.000
479,edb9fda8-56cd-4073-8368-29217c0b29df,2020-10-30 14:00:00.000
480,ec99d0ee-2f56-4107-b718-3997fbdf997b,2020-10-30 10:00:00.000
781,4df7eb83-bfad-445b-8096-e115958f9100,2020-10-31 01:00:00.000
162,5cac0861-4a7a-482e-a023-41a7eefb3adc,2020-10-31 01:00:00.000
1790,6e3a381b-ba3d-4d48-b4f1-78190da21826,2020-10-30 14:00:00.000
844,70f4323a-5217-4508-80eb-53693d0d5813,2020-10-30 16:00:00.000
202,a0e90149-a621-4ee7-b7b5-01cae18363c3,2020-10-30 16:00:00.000
1107,242365b9-0bc7-46ea-b6d6-2b0119a32a2d,2020-10-30 14:00:00.000
1807,5a2393f6-a256-49b6-bd44-449773317e80,2020-10-30 14:00:00.000
727,d1055ccb-7967-4205-b7d9-1355e2475ae2,2020-10-30 14:00:00.000
781,4e696d13-5094-4b60-8c4f-a747ea05f7ce,2020-10-30 14:00:00.000
1663,c5c9ae21-1fe7-4f81-8dfb-ed52ade4e927,2020-10-30 14:00:00.000
875,8412cba9-9f9a-4560-9905-7d616eb04e95,2020-10-30 14:00:00.000
1512,0f393959-e98b-4989-ad51-dff9d0464982,2020-10-30 16:00:00.000
1399,8086927b-4cac-4a5e-a111-0216bd4f4d0e,2020-10-30 14:00:00.000
1767,3d43558e-a587-4797-ab2d-7f2cd5d2a853,2020-10-30 14:00:00.000
1928,56803065-da7c-4e73-91cd-da15c935448e,2020-10-31 00:00:00.000
376,53f14e19-8284-45c3-9f2d-3899284be161,2020-10-30 14:00:00.000
781,a14da9c2-dac7-44ac-b5c6-def0b933d356,2020-10-30 14:00:00.000
1069,5ee15d50-3fc6-4c0d-b3b3-85ef0e6f843e,2020-10-30 14:00:00.000
211,1158e3f4-2acf-4ba9-a385-2ddfbc8c09a5,2020-10-30 14:00:00.000
1859,7cb4a99d-2439-4375-b0f0-230996826e0e,2020-10-30 16:00:00.000
160,7b48f23c-c46f-4187-a386-68d44b25b42a,2020-10-31 00:00:00.000
1795,0581f39e-2870-4870-a032-12eb200c59af,2020-10-31 00:00:00.000
977,6e552b3f-e757-43b3-9c53-8443f22197db,2020-10-30 16:00:00.000
1910,abaa891b-3359-4cf3-bad3-6c0867360f3b,2020-10-30 14:00:00.000
1928,a30d5c3c-c21f-44b6-9723-8d5cce00a128,2020-10-30 14:00:00.000
766,9e7c90ce-3449-4a9a-8903-ca65831d7052,2020-10-30 10:00:00.000
781,09e8dbc3-76ac-4335-8e8a-dfd173c7204e,2020-10-31 00:00:00.000
1919,1b1aa08a-3282-45bc-b258-bd76ac0fca50,2020-10-30 10:00:00.000
1927,d28c7992-2599-4705-af80-824494bc8fe4,2020-10-30 16:00:00.000
629,d0cbb71b-2fc7-4e75-b680-0b1c25d4825a,2020-10-30 14:00:00.000
1795,02049ad3-24c2-4d1d-872c-38aeef13a53d,2020-10-31 00:00:00.000
1756,dbc06b4e-1997-487e-9afc-b171f8940f0c,2020-10-30 14:00:00.000
1567,c0bb8137-aba6-4c51-bca5-45a7cc4189a4,2020-10-30 16:00:00.000
1700,99cee792-42a4-4017-bdb9-723440d3d445,2020-10-30 16:00:00.000
1622,e2609628-8be4-42e0-8d1a-5577e76d7838,2020-10-30 14:00:00.000
1181,161143b9-82f3-4847-bccf-bca5f5cad1c0,2020-10-30 16:00:00.000
596,71bfa70c-af11-409d-a6a2-ac4569dcc968,2020-10-30 14:00:00.000
1094,6fe2ceaf-761c-40d1-8291-014bd7ff5d8f,2020-10-30 16:00:00.000
1622,9b8841a5-9b49-4c96-b516-b91ba076a44f,2020-10-30 16:00:00.000
1795,bf957026-fb46-476c-9747-f33e89747c47,2020-10-30 14:00:00.000
1256,9b4681e6-739b-43c2-9fdc-9d900017144f,2020-10-30 14:00:00.000
752,57b10f73-9aa9-461c-bc1b-2f4cc33218e6,2020-10-30 14:00:00.000
1877,017859ff-d9ab-496c-96b6-ab80845884af,2020-10-31 00:00:00.000
55,f5b691a2-c2c8-43d2-a65c-4d8a7c33705d,2020-10-30 16:00:00.000
1820,9f35c658-1ffb-42ec-a186-3ada3a993087,2020-10-31 00:00:00.000
1567,daf9e3a2-2a19-4387-a382-29d9d27f0068,2020-10-30 16:00:00.000
1487,242032a9-722e-48b8-b53d-4a5d90a50a52,2020-10-30 10:00:00.000
1619,7d90ddbf-0380-47a0-93df-213f2249c9d7,2020-10-31 00:00:00.000
964,7cbce47d-b0f0-4393-9f8c-1d9dc9d5bb3b,2020-10-30 14:00:00.000
371,25105bb5-bd2c-4a02-ba1c-9e5d6587156c,2020-10-30 14:00:00.000
697,8d7d72cb-0968-4f91-8e3b-fa9fed3f207d,2020-10-30 10:00:00.000
1781,0c71f995-37c6-4746-ba81-c69cf9686248,2020-10-30 14:00:00.000
781,6b186f79-0a65-498d-b3fc-ff789b7453c5,2020-10-31 00:00:00.000
1838,edf8c1e0-574a-4d90-8c97-ff6dc14008b3,2020-10-30 16:00:00.000
1795,854afb63-69ce-43a5-baf8-76da5a3e3b73,2020-10-31 00:00:00.000
1563,07e6e9a1-0fea-4d47-8cf3-a442f2c9ccef,2020-10-30 10:00:00.000
1318,ce94a861-4e25-4c42-9853-cee0eb1b4be9,2020-10-30 14:00:00.000
1759,00002871-5979-4cea-9545-14a989c18947,2020-10-30 10:00:00.000
1506,14508d0c-3067-44c7-b866-2f7f3e44333d,2020-10-31 00:00:00.000
1481,b22f940f-4776-47a9-92f0-aa4c60d2f5b0,2020-10-30 14:00:00.000
640,539dd78e-a88c-4a9a-8525-52f9f5bb8d0a,2020-10-30 16:00:00.000
1927,4f44c202-fb8c-49dd-830c-64f79c219a13,2020-10-30 11:00:00.000
68,65d632cf-010f-4823-8a42-c78d2210b786,2020-10-30 10:00:00.000
1756,14c46f76-8463-4f89-b5a5-f27c3994eb08,2020-10-30 16:00:00.000
1927,a36fa943-48c5-4fc3-ab19-7e1b1ede3b09,2020-10-30 16:00:00.000
1506,52aadc16-8b4a-4fcb-87d5-a8469af64a8b,2020-10-30 13:00:00.000
2,215918dd-3fa9-4900-808e-13dec45b1087,2020-10-30 15:00:00.000
1774,33b0a382-8c52-4816-a4c3-18f9ac48e6c2,2020-10-30 11:00:00.000
434,89c03b17-88a2-4ad0-be17-bfa1285399fe,2020-10-30 13:00:00.000
768,2c034c55-9376-40a4-b33a-b2c6c536abb6,2020-10-30 13:00:00.000
39,97638b45-e3d4-4eda-a787-8954a0cfac0f,2020-10-30 11:00:00.000
1866,89a35b61-ca0d-4a1c-8704-24a0741b25b4,2020-10-30 11:00:00.000
1282,ed68bf40-8e41-4f35-ad04-3e4eaad36f42,2020-10-30 13:00:00.000
683,68f404a2-5563-42c7-86a6-87608d0bc949,2020-10-30 15:00:00.000
1185,65756f6c-a75c-4c87-acdd-e41e4628feff,2020-10-30 13:00:00.000
1506,4cb41324-e555-4079-bc4a-3614d1e6dddb,2020-10-30 11:00:00.000
1185,97638b45-e3d4-4eda-a787-8954a0cfac0f,2020-10-30 11:00:00.000
1428,dfd93dbf-82ae-4736-9b9c-8149389779f1,2020-10-30 15:00:00.000
1756,a0aa5aa4-7256-4d72-8172-2258a6253fbb,2020-10-30 11:00:00.000
663,5e59e7b0-b3b1-42bf-8cfe-5b4f21e41111,2020-10-30 15:00:00.000
1863,19df10e8-a804-4170-bccb-2d2a6a3c2d1c,2020-10-30 15:00:00.000
1429,95c0f871-4f93-4585-a6dd-f45bbc4c9031,2020-10-30 11:00:00.000
756,4572bad1-d645-49ae-9b0d-d44f4bfa8a10,2020-10-30 15:00:00.000
1795,5785d9b0-bcdc-4f12-ad52-8fe1370c1f62,2020-10-30 15:00:00.000
369,9a44f3a1-b6cf-4067-9fcf-e897370412a2,2020-10-30 11:00:00.000
1913,7b933532-7031-4916-8b6c-d1b389bc0a7b,2020-10-30 13:00:00.000
481,92435d1e-02c4-42f7-ae55-fb68e2f69f5f,2020-10-30 13:00:00.000
1868,e51db525-07ae-4d7f-bc50-ef290ab25585,2020-10-30 15:00:00.000
1567,06d4c145-c94e-4de9-ac87-99dcb59d9522,2020-10-30 15:00:00.000
542,0a441645-d789-44e3-81b4-779b16e00a0f,2020-10-30 13:00:00.000
275,e5adf954-ec97-4e74-af42-48a97fadd9a1,2020-10-30 15:00:00.000
1774,702b0c8f-66c5-46ec-9bf2-c033fc543878,2020-10-30 11:00:00.000
176,150255ea-67e5-4440-a0b1-ffa184f153d1,2020-10-30 15:00:00.000
1840,d71e5b3e-f01d-4075-96fa-4e0e6c6747fb,2020-10-30 11:00:00.000
1756,114a65c1-23c7-4348-98d4-5d680b9fbf4c,2020-10-30 11:00:00.000
1896,dac3a824-7256-4638-92e8-5a8ca3d234a0,2020-10-30 13:00:00.000
1506,774eb27a-65fb-4f29-a58e-c466f8f61844,2020-10-30 15:00:00.000
781,f415d03b-540e-42f8-8122-85f79fcc268e,2020-10-30 15:00:00.000
479,51eff3a2-a743-463e-9290-87e8fb946f43,2020-10-30 15:00:00.000
1756,845459f5-3b0b-4c75-8482-1966fa50fcc1,2020-10-30 15:00:00.000
1756,18e64429-46b8-4302-8a41-7d055a00fed3,2020-10-30 13:00:00.000
1795,e842fdde-c686-4b2e-8737-825e3027e7d5,2020-10-30 15:00:00.000
1795,56ca16c8-ca1d-4b04-9445-733ae1ba133e,2020-10-30 13:00:00.000
1758,0042e527-29f2-4e5e-ad94-d2fe8d34b514,2020-10-30 11:00:00.000
1879,8ca5c316-ddde-4f52-a3ed-b222b169ae33,2020-10-30 11:00:00.000
1894,53371020-0fb6-4de3-960d-e3fedf4ac544,2020-10-30 11:00:00.000
1558,92ad1252-40d3-4948-97fa-d462f6ee5a03,2020-10-30 15:00:00.000
781,b7f7ad39-e001-49ec-8599-fa89995f9634,2020-10-30 11:00:00.000
1395,401cccb3-4fa2-4855-90d6-886c2bb23532,2020-10-30 11:00:00.000
252,d6865eaa-266d-464c-8208-890e87a1be6b,2020-10-30 11:00:00.000
371,1ed8f392-8eff-42e2-89d1-58fe636f219e,2020-10-30 13:00:00.000
1756,b8f7beff-64f1-4382-b8d5-67937641f999,2020-10-30 11:00:00.000
1034,f52151ef-0929-4f64-826f-4cbf0b60ed95,2020-10-30 13:00:00.000
207,b22f940f-4776-47a9-92f0-aa4c60d2f5b0,2020-10-30 13:00:00.000
1087,8c8e61c7-f72d-41ed-a267-056395e18d0c,2020-10-30 13:00:00.000
640,a561a0ae-6d43-477f-accc-96aa55bce3bb,2020-10-30 13:00:00.000
1567,78fe785e-933f-49d7-83cd-acd2164f40d6,2020-10-30 15:00:00.000
1883,d0cbb71b-2fc7-4e75-b680-0b1c25d4825a,2020-10-30 13:00:00.000
1133,1e8e9e74-7d42-4ca2-8802-1151ec89b65c,2020-10-30 11:00:00.000
1554,02e81437-d35d-4f56-a5c8-51e80b6d9ca1,2020-10-30 09:00:00.000
1387,7530775e-35ca-4c5d-a4b6-6bceacd26105,2020-10-30 13:00:00.000
1720,e1b92776-4cf0-401e-955f-d9c60aca0e18,2020-10-30 06:00:00.000
1795,a99a1d20-ce86-43c3-b2ef-fc5b7765dc17,2020-10-30 09:00:00.000
202,7da9eaa7-fc3c-432f-b4bc-146ae0ce75b7,2020-10-30 09:00:00.000
1791,280b254b-00d9-42a0-8748-e58c04e60245,2020-10-30 06:00:00.000
1885,9edeef5c-9cfb-4308-b0ca-b86d3d4e3773,2020-10-30 06:00:00.000
832,bc86b6c4-49de-47a9-ab49-5ff7a67bfe9f,2020-10-30 09:00:00.000
649,843349bd-4e1b-48bb-8acd-7291d77d8854,2020-10-30 04:00:00.000
1238,8e9931ed-f8e4-416d-9882-1c22b9f59b59,2020-10-30 07:00:00.000
1774,5a256511-8c02-4b83-b097-fd31e38a5375,2020-10-30 09:00:00.000
1798,e5faf6fe-7c47-40d5-9eb3-9253525a3022,2020-10-30 04:00:00.000
1185,60ca1c4c-15cc-4cc6-9e91-8a01417498d6,2020-10-30 09:00:00.000
1512,efeac981-53ee-46eb-8119-9048f557a7a3,2020-10-30 06:00:00.000
1838,6a60fac2-634d-40aa-97a3-6518a88d7391,2020-10-30 06:00:00.000
1506,568c790c-4c21-40bb-9fe0-5f53dfc4f620,2020-10-30 04:00:00.000
39,b230f759-ba7b-45b6-8368-bd038bc8472a,2020-10-30 04:00:00.000
1867,09087866-a5b7-4aad-a8fc-4965b14f3829,2020-10-30 09:00:00.000
202,1d36a669-63cb-4a43-8798-2ffc8032a05a,2020-10-30 09:00:00.000
